"type","seq_id","item_id","main_tags","event_tags","archi_tags"
"jeunes","225","10","SelfCateringAccommodation","",""
"jeunes","225","11","SelfCateringAccommodation","",""
"jeunes","226","0","SelfCateringAccommodation","",""
"jeunes","226","1","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","226","2","FarmhouseInn","",""
"jeunes","226","3","SelfCateringAccommodation","",""
"jeunes","226","4","GroupLodging","",""
"jeunes","226","5","SelfCateringAccommodation","",""
"jeunes","226","6","SelfCateringAccommodation","",""
"jeunes","226","7","SelfCateringAccommodation","",""
"jeunes","226","8","GroupLodging","",""
"jeunes","226","9","SelfCateringAccommodation","",""
"jeunes","227","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","227","1","ParkAndGarden","",""
"jeunes","227","2","CafeOrTeahouse;Restaurant","",""
"jeunes","227","3","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","227","4","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","227","5","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","227","6","CamperVanArea","",""
"jeunes","227","7","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental;FreePractice",""
"jeunes","227","8","ParkAndGarden","",""
"jeunes","227","9","CamperVanArea","",""
"jeunes","227","10","CamperVanArea","",""
"jeunes","228","0","SelfCateringAccommodation","",""
"jeunes","228","1","SportsAndLeisurePlace;EquipmentRentalShop","Product;Practice;Rental;EquipmentRental;FreePractice",""
"jeunes","228","2","BrasserieOrTavern","",""
"jeunes","228","3","NaturalHeritage","",""
"jeunes","228","4","NaturalHeritage;Mill","",""
"jeunes","228","5","SelfCateringAccommodation","",""
"jeunes","228","6","YouthHostelAndInternationalCenter","",""
"jeunes","228","7","SelfCateringAccommodation","",""
"jeunes","228","8","SelfCateringAccommodation","",""
"jeunes","228","9","SelfCateringAccommodation","",""
"jeunes","228","10","GroupLodging","",""
"jeunes","228","11","SelfCateringAccommodation","",""
"jeunes","229","0","SelfCateringAccommodation","",""
"jeunes","229","1","NaturalHeritage","",""
"jeunes","229","2","SportsAndLeisurePlace;EquipmentRepairShop;EquipmentRentalShop","Rental;Product;EquipmentRental",""
"jeunes","229","3","Restaurant","",""
"jeunes","229","4","SelfCateringAccommodation","",""
"jeunes","229","5","SelfCateringAccommodation","",""
"jeunes","229","6","SelfCateringAccommodation","",""
"jeunes","229","7","SelfCateringAccommodation","",""
"jeunes","229","8","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","229","9","SelfCateringAccommodation","",""
"jeunes","230","0","SelfCateringAccommodation","",""
"jeunes","230","1","Castle","",""
"jeunes","230","2","GroupLodging;HolidayCentre;StopOverOrGroupLodge","",""
"jeunes","230","3","Restaurant","",""
"jeunes","230","4","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","230","5","SelfCateringAccommodation","",""
"jeunes","230","6","SelfCateringAccommodation","",""
"jeunes","230","7","SelfCateringAccommodation","",""
"jeunes","230","8","Church;Collegiate","",""
"jeunes","230","9","ParkAndGarden","",""
"jeunes","230","10","GroupLodging","",""
"jeunes","230","11","ParkAndGarden","",""
"jeunes","230","12","ParkAndGarden;Museum;Castle","","Contemporain"
"jeunes","230","13","SelfCateringAccommodation","",""
"jeunes","230","14","FortifiedCastle","","Médiéval"
"jeunes","230","15","SelfCateringAccommodation","",""
"jeunes","231","0","SelfCateringAccommodation","",""
"jeunes","231","1","SelfCateringAccommodation","",""
"jeunes","231","2","GroupLodging","",""
"jeunes","231","3","SelfCateringAccommodation","",""
"jeunes","231","4","SelfCateringAccommodation","",""
"jeunes","231","5","GroupLodging","",""
"jeunes","231","6","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","231","7","Museum;TechnicalHeritage","",""
"jeunes","231","8","ParkAndGarden","",""
"jeunes","231","9","ParkAndGarden","",""
"jeunes","231","10","Museum","",""
"jeunes","231","11","ParkAndGarden","",""
"jeunes","231","12","Ruins;CityHeritage;FortifiedSet;Museum;TechnicalHeritage;CaveSinkholeOrAven;Collegiate","",""
"jeunes","231","13","SelfCateringAccommodation","",""
"jeunes","231","14","SelfCateringAccommodation","",""
"jeunes","232","0","SelfCateringAccommodation","",""
"jeunes","232","1","ParkAndGarden;CityHeritage","",""
"jeunes","232","2","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","232","3","ParkAndGarden","",""
"jeunes","232","4","SportsAndLeisurePlace;EquipmentRentalShop","Product;Practice;Rental;EquipmentRental;FreePractice",""
"jeunes","232","5","ParkAndGarden","",""
"jeunes","232","6","Ruins;Museum;Castle","",""
"jeunes","232","7","SelfCateringAccommodation","",""
"jeunes","232","8","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","232","9","SelfCateringAccommodation","",""
"jeunes","232","10","SelfCateringAccommodation","",""
"jeunes","232","11","TechnicalHeritage;Collegiate","",""
"jeunes","232","12","HolidayCentre","",""
"jeunes","232","13","Restaurant","",""
"jeunes","232","14","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Product;Practice;Rental;EquipmentRental",""
"jeunes","232","15","SelfCateringAccommodation","",""
"jeunes","232","16","StopOverOrGroupLodge;GroupLodging","",""
"jeunes","232","17","SelfCateringAccommodation","",""
"jeunes","233","0","HotelRestaurant","",""
"jeunes","233","1","Church;Museum","",""
"jeunes","233","2","ParkAndGarden","",""
"jeunes","233","3","Restaurant","",""
"jeunes","233","4","Museum;IndustrialSite","",""
"jeunes","233","5","HotelRestaurant","",""
"jeunes","233","6","GroupLodging","",""
"jeunes","233","7","GroupLodging","",""
"jeunes","233","8","HotelRestaurant","",""
"jeunes","233","9","SelfCateringAccommodation","",""
"jeunes","233","10","SelfCateringAccommodation","",""
"jeunes","233","11","HolidayResort","",""
"jeunes","233","12","SelfCateringAccommodation","",""
"jeunes","234","0","CamperVanArea","",""
"jeunes","234","1","Chapel;Castle","","Classique"
"jeunes","234","2","Chapel;Castle","","Classique"
"jeunes","234","3","Museum;TechnicalHeritage","",""
"jeunes","234","4","ParkAndGarden","",""
"jeunes","234","5","CamperVanArea","",""
"jeunes","234","6","YouthHostelAndInternationalCenter","",""
"jeunes","234","7","CamperVanArea","",""
"jeunes","234","8","SelfCateringAccommodation","",""
"jeunes","234","9","SelfCateringAccommodation","",""
"jeunes","234","10","YouthHostelAndInternationalCenter","",""
"jeunes","234","11","SelfCateringAccommodation","",""
"jeunes","235","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","235","1","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","235","2","ParkAndGarden","",""
"jeunes","235","3","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","235","4","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","235","5","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","235","6","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","235","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","235","8","SportsAndLeisurePlace","MultiActivity;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;FreePractice",""
"jeunes","235","9","ParkAndGarden;Museum;InterpretationCentre","",""
"jeunes","235","10","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","235","11","ParkAndGarden","",""
"jeunes","235","12","Chapel;Castle","","Classique"
"jeunes","235","13","ParkAndGarden","",""
"jeunes","235","14","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","235","15","TechnicalHeritage;Collegiate","",""
"jeunes","235","16","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","236","0","SelfCateringAccommodation","",""
"jeunes","236","1","SelfCateringAccommodation","",""
"jeunes","236","2","ClubOrHolidayVillage","",""
"jeunes","236","3","SelfCateringAccommodation","",""
"jeunes","236","4","SelfCateringAccommodation","",""
"jeunes","236","5","ParkAndGarden;CityHeritage","",""
"jeunes","236","6","Restaurant","",""
"jeunes","236","7","NaturalHeritage","",""
"jeunes","236","8","SelfCateringAccommodation","",""
"jeunes","236","9","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","236","10","SelfCateringAccommodation","",""
"jeunes","237","0","SelfCateringAccommodation","",""
"jeunes","237","1","SelfCateringAccommodation","",""
"jeunes","237","2","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"jeunes","237","3","SelfCateringAccommodation","",""
"jeunes","237","4","SelfCateringAccommodation","",""
"jeunes","237","5","SelfCateringAccommodation","",""
"jeunes","237","6","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","237","7","SelfCateringAccommodation","",""
"jeunes","238","0","SelfCateringAccommodation","",""
"jeunes","238","1","SelfCateringAccommodation","",""
"jeunes","238","2","SelfCateringAccommodation","",""
"jeunes","238","3","SelfCateringAccommodation","",""
"jeunes","238","4","Citadel;Castle","",""
"jeunes","238","5","Restaurant","",""
"jeunes","238","6","ParkAndGarden","",""
"jeunes","238","7","ParkAndGarden;Ruins;Tower;Castle","",""
"jeunes","238","8","ParkAndGarden","",""
"jeunes","238","9","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","238","10","SelfCateringAccommodation","",""
"jeunes","238","11","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","238","12","SelfCateringAccommodation","",""
"jeunes","239","0","SelfCateringAccommodation","",""
"jeunes","239","1","WineCellar;Cooperative","Practice;Product;Tasting",""
"jeunes","239","2","Church","",""
"jeunes","239","3","NaturalHeritage","",""
"jeunes","239","4","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","239","5","SelfCateringAccommodation","",""
"jeunes","239","6","GroupLodging;HolidayCentre;StopOverOrGroupLodge","",""
"jeunes","239","7","SelfCateringAccommodation","",""
"jeunes","239","8","HotelRestaurant","",""
"jeunes","239","9","ParkAndGarden","",""
"jeunes","239","10","ParkAndGarden","",""
"jeunes","239","11","Church","","Roman"
"jeunes","239","12","HotelRestaurant","",""
"jeunes","239","13","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","239","14","HotelRestaurant","",""
"jeunes","240","0","SelfCateringAccommodation","",""
"jeunes","240","1","HolidayResort","",""
"jeunes","240","2","ParkAndGarden","",""
"jeunes","240","3","SelfCateringAccommodation","",""
"jeunes","240","4","HolidayResort","",""
"jeunes","240","5","SelfCateringAccommodation","",""
"jeunes","240","6","CamperVanArea","",""
"jeunes","240","7","CamperVanArea","",""
"jeunes","240","8","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","240","9","CamperVanArea","",""
"jeunes","241","0","SelfCateringAccommodation","",""
"jeunes","241","1","SelfCateringAccommodation","",""
"jeunes","241","2","SelfCateringAccommodation","",""
"jeunes","241","3","CamperVanArea","",""
"jeunes","241","4","ParkAndGarden;CityHeritage","",""
"jeunes","241","5","ParkAndGarden","",""
"jeunes","241","6","PigeonLoft;Castle","","Renaissance"
"jeunes","241","7","CamperVanArea","",""
"jeunes","241","8","YouthHostelAndInternationalCenter","",""
"jeunes","241","9","CamperVanArea","",""
"jeunes","242","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","242","1","GroupLodging","",""
"jeunes","242","2","NaturalHeritage;Museum","","Contemporain"
"jeunes","242","3","Basilica;Museum;Convent","",""
"jeunes","242","4","BrasserieOrTavern","",""
"jeunes","242","5","NaturalHeritage","",""
"jeunes","242","6","ParkAndGarden","",""
"jeunes","242","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","242","8","GroupLodging","",""
"jeunes","242","9","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","242","10","CamperVanArea","",""
"jeunes","242","11","CamperVanArea","",""
"jeunes","242","12","CamperVanArea","",""
"jeunes","243","0","SelfCateringAccommodation","",""
"jeunes","243","1","SelfCateringAccommodation","",""
"jeunes","243","2","SelfCateringAccommodation","",""
"jeunes","243","3","CamperVanArea","",""
"jeunes","243","4","ParkAndGarden","",""
"jeunes","243","5","Church","",""
"jeunes","243","6","NaturalHeritage;Mill","",""
"jeunes","243","7","ParkAndGarden","",""
"jeunes","243","8","CamperVanArea","",""
"jeunes","243","9","CityHeritage","","Renaissance;Gothique;Xixe siècle"
"jeunes","243","10","YouthHostelAndInternationalCenter","",""
"jeunes","243","11","CamperVanArea","",""
"jeunes","244","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","244","1","WineCellar;Producer","Practice;Product;Tasting",""
"jeunes","244","2","ParkAndGarden","",""
"jeunes","244","3","Museum;TechnicalHeritage","",""
"jeunes","244","4","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","244","5","HolidayResort","",""
"jeunes","244","6","StopOverOrGroupLodge","",""
"jeunes","244","7","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","244","8","SelfCateringAccommodation","",""
"jeunes","244","9","YouthHostelAndInternationalCenter","",""
"jeunes","244","10","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","244","11","Church","",""
"jeunes","244","12","ParkAndGarden","",""
"jeunes","244","13","SelfCateringAccommodation","",""
"jeunes","244","14","FortifiedCastle","","Médiéval"
"jeunes","244","15","SelfCateringAccommodation","",""
"jeunes","245","0","SelfCateringAccommodation","",""
"jeunes","245","1","SelfCateringAccommodation","",""
"jeunes","245","2","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","245","3","SelfCateringAccommodation","",""
"jeunes","245","4","SelfCateringAccommodation","",""
"jeunes","245","5","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;MultiActivity;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"jeunes","245","6","CulturalSite;CaveSinkholeOrAven","",""
"jeunes","245","7","Museum;RemembranceSite;IndustrialSite","",""
"jeunes","245","8","Restaurant","",""
"jeunes","245","9","SelfCateringAccommodation","",""
"jeunes","245","10","LocalTouristOffice;IncomingTravelAgency","",""
"jeunes","245","11","CityHeritage;MegalithDolmenMenhir","",""
"jeunes","245","12","SelfCateringAccommodation","",""
"jeunes","246","0","SelfCateringAccommodation","",""
"jeunes","246","1","Church","","Renaissance;Médiéval"
"jeunes","246","2","BrasserieOrTavern","",""
"jeunes","246","3","ParkAndGarden;Chapel","","Renaissance;Gothique;Roman"
"jeunes","246","4","Ruins;Museum;RomanPath","","Gallo-romain"
"jeunes","246","5","SelfCateringAccommodation","",""
"jeunes","246","6","SelfCateringAccommodation","",""
"jeunes","246","7","SelfCateringAccommodation","",""
"jeunes","246","8","NaturalHeritage","",""
"jeunes","246","9","Restaurant","",""
"jeunes","246","10","SelfCateringAccommodation","",""
"jeunes","246","11","GroupLodging","",""
"jeunes","246","12","SelfCateringAccommodation","",""
"jeunes","247","0","SelfCateringAccommodation","",""
"jeunes","247","1","ParkAndGarden;CaveSinkholeOrAven","",""
"jeunes","247","2","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;Practice;Product;Course;DevelopmentCourse;IntroductionCourse;EquipmentRental;FreePractice",""
"jeunes","247","3","Museum","",""
"jeunes","247","4","ParkAndGarden","","Contemporain"
"jeunes","247","5","ParkAndGarden;CaveSinkholeOrAven","",""
"jeunes","247","6","SportsAndLeisurePlace;EquipmentRentalShop","Product;Practice;Rental;EquipmentRental;FreePractice",""
"jeunes","247","7","NaturalHeritage","",""
"jeunes","247","8","NaturalHeritage","",""
"jeunes","247","9","SelfCateringAccommodation","",""
"jeunes","247","10","GroupLodging","",""
"jeunes","247","11","SelfCateringAccommodation","",""
"jeunes","247","12","SelfCateringAccommodation","",""
"jeunes","247","13","SportsAndLeisurePlace;EquipmentRentalShop","AccompaniedPractice;Rental;MultiActivity;Practice;Product;Course;EquipmentRental;DevelopmentCourse;IntroductionCourse;FirstPractice;FreePractice",""
"jeunes","247","14","ParkAndGarden","",""
"jeunes","247","15","ParkAndGarden;InterpretationCentre;Castle","","Renaissance;Contemporain;Gothique"
"jeunes","247","16","NaturalHeritage","",""
"jeunes","247","17","SelfCateringAccommodation","",""
"jeunes","247","18","HolidayCentre","",""
"jeunes","247","19","GroupLodging","",""
"jeunes","247","20","SelfCateringAccommodation","",""
"jeunes","248","0","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","248","1","Museum;IndustrialSite","",""
"jeunes","248","2","Restaurant","",""
"jeunes","248","3","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","248","4","HolidayResort","",""
"jeunes","248","5","RentalAccommodation","AccommodationProduct;Product;Chalet",""
"jeunes","248","6","SelfCateringAccommodation","",""
